MAZ,TAZ,COUNTY,county_name,COUNTYFP10,TRACTCE10,PUMA10
116691,100111,2,San Mateo,081,601901,08102
116692,100207,2,San Mateo,081,601901,08102
116693,100466,2,San Mateo,081,602300,08102
116695,100064,2,San Mateo,081,606000,08103
116705,100466,2,San Mateo,081,602300,08102
116708,100050,2,San Mateo,081,601700,08102
116713,100204,2,San Mateo,081,601300,08101
116716,100440,2,San Mateo,081,612100,08106
116718,100148,2,San Mateo,081,612000,08106
116721,100388,2,San Mateo,081,612000,08106
116722,100144,2,San Mateo,081,611900,08106
116723,100390,2,San Mateo,081,612100,08106
116724,100189,2,San Mateo,081,607800,08104
116726,100174,2,San Mateo,081,607800,08104
116728,100158,2,San Mateo,081,607500,08104
116729,100157,2,San Mateo,081,607400,08104
116731,100156,2,San Mateo,081,607400,08104
116733,100126,2,San Mateo,081,607300,08104
116736,100327,2,San Mateo,081,606500,08103
116738,100091,2,San Mateo,081,606200,08103
116739,100069,2,San Mateo,081,606200,08103
116740,100069,2,San Mateo,081,606200,08103
116741,100069,2,San Mateo,081,606200,08103
116742,100069,2,San Mateo,081,606200,08103
116746,100066,2,San Mateo,081,606100,08103
116747,100139,2,San Mateo,081,609201,08105
116749,100139,2,San Mateo,081,609201,08105
116750,100009,2,San Mateo,081,609100,08105
116751,100009,2,San Mateo,081,609100,08105
116752,100034,2,San Mateo,081,609400,08105
116754,100139,2,San Mateo,081,609201,08105
116755,100138,2,San Mateo,081,609201,08105
116756,100348,2,San Mateo,081,609603,08105
116757,100010,2,San Mateo,081,609300,08105
116771,100257,2,San Mateo,081,601400,08101
116773,100258,2,San Mateo,081,601400,08101
116775,100101,2,San Mateo,081,605100,08103
116779,100131,2,San Mateo,081,605300,08103
116780,100049,2,San Mateo,081,605300,08103
116782,100048,2,San Mateo,081,605000,08103
116784,100260,2,San Mateo,081,601604,08101
116785,100106,2,San Mateo,081,601502,08101
116786,100274,2,San Mateo,081,601605,08101
116787,100351,2,San Mateo,081,609700,08106
116790,100352,2,San Mateo,081,609800,08105
116795,100351,2,San Mateo,081,609700,08106
116796,100392,2,San Mateo,081,612500,08106
116797,100306,2,San Mateo,081,612900,08106
116798,100243,2,San Mateo,081,612900,08106
116800,100243,2,San Mateo,081,612900,08106
116801,100428,2,San Mateo,081,612800,08106
116802,100307,2,San Mateo,081,605600,08103
116810,100006,2,San Mateo,081,611100,08105
116812,100006,2,San Mateo,081,611100,08105
116813,100006,2,San Mateo,081,611100,08105
116814,100006,2,San Mateo,081,611100,08105
116815,100255,2,San Mateo,081,613800,08104
116819,100254,2,San Mateo,081,613800,08104
116824,100371,2,San Mateo,081,613600,08104
116825,100223,2,San Mateo,081,613502,08104
116830,100458,2,San Mateo,081,603700,08102
116831,100018,2,San Mateo,081,603400,08101
116832,100286,2,San Mateo,081,603400,08101
116834,100018,2,San Mateo,081,603400,08101
116835,100266,2,San Mateo,081,603802,08102
116837,100023,2,San Mateo,081,604000,08102
116838,100024,2,San Mateo,081,604000,08102
116839,100024,2,San Mateo,081,604000,08102
116840,100045,2,San Mateo,081,604600,08103
116841,100045,2,San Mateo,081,604600,08103
116842,100454,2,San Mateo,081,602000,08102
116849,100449,2,San Mateo,081,611000,08105
116854,100236,2,San Mateo,081,610304,08105
116857,100142,2,San Mateo,081,613900,08106
116858,100097,2,San Mateo,081,607000,08104
116861,100391,2,San Mateo,081,612100,08106
116862,100389,2,San Mateo,081,612100,08106
116863,100401,2,San Mateo,081,611900,08106
116864,100120,2,San Mateo,081,611900,08106
116865,100092,2,San Mateo,081,606300,08103
116869,100125,2,San Mateo,081,607200,08104
116871,100218,2,San Mateo,081,608501,08104
116873,100124,2,San Mateo,081,607200,08104
116874,100124,2,San Mateo,081,607200,08104
116875,100200,2,San Mateo,081,607900,08104
116876,100248,2,San Mateo,081,612500,08106
116877,100007,2,San Mateo,081,611200,08105
116880,100008,2,San Mateo,081,613300,08106
116883,100190,2,San Mateo,081,608023,08104
116888,100306,2,San Mateo,081,612900,08106
116901,100261,2,San Mateo,081,602800,08101
116903,100013,2,San Mateo,081,603000,08101
116904,100013,2,San Mateo,081,603000,08101
116906,100129,2,San Mateo,081,605300,08103
116911,100421,2,San Mateo,081,603300,08101
116915,100130,2,San Mateo,081,605300,08103
116916,100135,2,San Mateo,081,605400,08103
116917,100134,2,San Mateo,081,605400,08103
116918,100134,2,San Mateo,081,605400,08103
116920,100132,2,San Mateo,081,605400,08103
116921,100132,2,San Mateo,081,605400,08103
116922,100287,2,San Mateo,081,603400,08101
116923,100243,2,San Mateo,081,612900,08106
116926,100306,2,San Mateo,081,612900,08106
116927,100275,2,San Mateo,081,613000,08106
116928,100243,2,San Mateo,081,612900,08106
116929,100243,2,San Mateo,081,612900,08106
116930,100313,2,San Mateo,081,612800,08106
116931,100284,2,San Mateo,081,612600,08106
116932,100290,2,San Mateo,081,610202,08105
116933,100313,2,San Mateo,081,612800,08106
116934,100313,2,San Mateo,081,612800,08106
116935,100313,2,San Mateo,081,612800,08106
116936,100429,2,San Mateo,081,612900,08106
116937,100429,2,San Mateo,081,612900,08106
116940,100311,2,San Mateo,081,606800,08104
116949,100007,2,San Mateo,081,611200,08105
116950,100395,2,San Mateo,081,611300,08106
116951,100370,2,San Mateo,081,610203,08105
116955,100443,2,San Mateo,081,610800,08105
116956,100442,2,San Mateo,081,610700,08105
116957,100442,2,San Mateo,081,610700,08105
116962,100423,2,San Mateo,081,613700,08104
116969,100434,2,San Mateo,081,613501,08104
116970,100423,2,San Mateo,081,613700,08104
116973,100426,2,San Mateo,081,984300,08102
116974,100297,2,San Mateo,081,604400,08103
116975,100192,2,San Mateo,081,600600,08101
116976,100412,2,San Mateo,081,601300,08101
116978,100412,2,San Mateo,081,601300,08101
116979,100412,2,San Mateo,081,601300,08101
116981,100413,2,San Mateo,081,601300,08101
116982,100375,2,San Mateo,081,600500,08101
116983,100451,2,San Mateo,081,601601,08101
116985,100173,2,San Mateo,081,600402,08101
116986,100173,2,San Mateo,081,600402,08101
116987,100173,2,San Mateo,081,600402,08101
116988,100044,2,San Mateo,081,604400,08103
116989,100379,2,San Mateo,081,604800,08103
116990,100297,2,San Mateo,081,604400,08103
116992,100380,2,San Mateo,081,604800,08103
116994,100047,2,San Mateo,081,605000,08103
116995,100305,2,San Mateo,081,608900,08105
116998,100008,2,San Mateo,081,613300,08106
116999,100214,2,San Mateo,081,608200,08104
117003,100236,2,San Mateo,081,610304,08105
117004,100350,2,San Mateo,081,609800,08105
117005,100066,2,San Mateo,081,606100,08103
117012,100467,2,San Mateo,081,610500,08106
117015,100115,2,San Mateo,081,609000,08105
117016,100036,2,San Mateo,081,609500,08105
117017,100345,2,San Mateo,081,609100,08105
117018,100336,2,San Mateo,081,609202,08105
117019,100336,2,San Mateo,081,609202,08105
117020,100035,2,San Mateo,081,609500,08105
117023,100290,2,San Mateo,081,610202,08105
117024,100290,2,San Mateo,081,610202,08105
