"maz","bg_count"
215763,4
215766,3
215767,6
215769,2
215773,2
215774,1
215776,5
215777,2
215787,4
215788,3
215789,2
215792,3
215794,1
215795,4
215796,2
215797,1
215798,1
215799,4
215801,3
215802,4
215807,4
215809,1
215813,1
215816,3
215817,1
215819,5
215820,3
215821,2
215822,5
215823,4
215824,1
215826,1
215827,3
215828,2
215833,1
215834,2
215835,2
215836,3
215839,2
215843,5
215845,2
215848,5
215849,2
215853,2
215854,3
215855,3
215856,1
215857,2
215858,2
215859,2
215861,2
215862,4
215864,2
215865,1
215867,3
215871,3
215875,2
215877,3
215879,2
215880,1
215881,1
215882,2
215883,1
215884,6
215886,1
215887,2
215888,2
215890,3
215891,4
215892,3
215893,3
215894,3
215895,2
215896,2
215897,3
215898,5
215899,2
215901,4
215903,4
215905,1
215906,2
215907,1
215909,4
215910,3
215911,4
215912,3
215913,3
215921,4
215923,3
215925,1
215928,3
215929,5
215937,4
215938,1
215940,3
215941,5
215943,3
215945,2
215946,1
215947,1
215948,1
215949,1
215950,3
215951,1
215952,2
215953,2
215954,5
215955,2
215956,1
215958,1
215959,4
215963,3
215968,2
215969,2
215970,3
215971,6
215977,5
215979,3
215983,5
215984,2
215987,5
215989,3
215997,4
215998,7
216004,3
216005,3
216006,3
216008,4
216009,3
216013,2
216014,3
216015,2
216016,1
216017,3
216018,2
216019,1
216021,3
216022,2
216025,2
216026,3
216032,2
216033,3
216034,1
216035,3
216036,2
216037,1
216038,3
216039,3
216043,1
216050,4
216055,1
216058,1
216061,4
216065,4
216066,4
216070,5
216071,5
216079,2
216080,5
216081,2
216083,3
216085,4
216088,4
216089,4
216090,5
216091,3
216092,4
216095,2
216103,1
216104,4
216106,2
216107,5
216108,1
216109,3
216116,3
216118,3
216126,4
216129,1
216130,3
216131,1
216132,3
216133,1
216135,4
216136,3
216137,2
216139,2
216140,2
216141,2
216143,4
216145,3
216146,4
216150,2
216152,1
216153,3
216154,4
216155,2
216156,2
216157,1
216158,2
216160,1
216163,1
216164,3
216167,2
216172,2
216173,4
216176,4
216178,2
216182,2
216186,1
216188,4
216189,4
216191,1
216194,5
216195,3
216197,2
216199,4
216203,3
216206,2
216209,1
216210,1
216211,1
216212,1
216213,6
216214,2
216216,5
216217,1
216218,3
216219,5
216220,1
216221,4
216222,1
216223,2
216225,4
216228,5
216234,3
216236,4
216237,2
216238,1
216239,2
216245,2
216246,2
216248,3
216252,3
216253,1
216254,3
216255,2
216257,1
216258,4
216259,3
216260,4
216262,4
216263,5
216266,2
216267,3
216268,3
216270,3
216271,1
216272,4
216274,3
216278,2
216279,3
216283,5
216284,4
216285,2
216286,2
216287,3
216288,2
216289,2
216290,2
216291,4
216292,3
216293,3
216294,1
216303,3
216305,1
216306,4
216307,4
216311,4
216312,4
216313,6
216314,2
216319,2
216320,1
216321,1
216322,1
216323,2
216327,9
216330,1
216331,1
216333,3
216335,3
216337,4
216339,2
216340,1
216341,2
216344,2
216345,1
216346,1
216348,3
216349,2
216351,2
216352,1
216353,2
216354,2
216355,1
216356,2
216362,1
216363,2
216365,1
216367,1
216387,2
216388,2
216389,2
216392,3
216395,1
216396,2
216397,1
216401,1
216402,4
216404,5
216408,3
216411,5
216414,3
216415,3
216421,3
216426,2
216427,1
216434,5
216436,3
216437,2
216443,3
216451,1
216463,1
216464,1
216470,1
216471,1
216473,2
216478,1
216479,2
216480,2
216482,2
216483,3
216485,2
216486,2
216488,2
216491,2
216492,2
216493,1
216494,2
216496,2
216497,2
216509,3
216511,4
216517,2
216518,4
216523,4
216524,1
216527,3
216528,3
216539,3
216542,3
216543,3
216544,2
216545,1
216547,1
216549,3
216552,1
216555,1
216561,3
216562,4
216566,2
216567,2
216568,1
216574,1
216575,2
216576,3
216577,2
216578,4
216579,3
216580,4
216581,5
216582,3
216584,1
216585,2
216588,1
216590,1
216591,3
216592,3
216594,7
216595,3
216596,2
216597,1
216598,2
216599,2
216600,3
216601,1
216603,1
216604,1
216605,1
216606,3
216609,1
216610,1
216612,1
216614,3
216615,2
216616,3
216618,3
216620,3
216623,4
216624,3
216627,4
216628,1
216630,3
216632,2
216635,2
216638,2
216639,3
216642,2
216644,4
216646,2
216647,2
216652,3
216658,1
216662,3
216667,1
216668,1
216669,4
216670,2
216672,1
216673,1
216675,2
216678,2
216689,2
216690,3
216693,1
216694,3
216696,3
216698,2
216699,1
216718,3
216724,2
216729,3
216733,3
216734,4
216735,2
216736,3
216737,1
216738,3
216739,1
216740,3
216742,1
216744,2
216747,2
216749,1
216750,1
216751,1
216753,1
216755,2
216757,2
216759,1
216761,1
216762,2
216769,2
216770,3
216771,3
216779,2
216780,2
216782,3
216784,3
216789,3
216790,4
216791,3
216793,3
216794,2
216798,2
216799,3
216800,1
216802,4
216804,1
216805,7
216806,3
216807,3
216808,1
216814,3
216820,2
216825,5
216826,3
216827,1
216830,2
216831,2
216832,4
216833,2
216834,4
216835,3
216836,1
216843,4
216844,2
216845,4
216846,1
216850,3
216861,1
216862,1
216863,3
216864,3
216865,2
216867,2
216868,2
216870,1
216872,1
216875,3
216884,5
216889,2
216890,5
216891,2
216892,2
216893,1
216894,2
216897,2
216898,3
216899,3
216900,4
216901,5
216902,2
216904,5
216907,3
216908,2
216911,2
216912,4
216913,2
216918,6
216925,4
216926,2
216927,2
216929,3
216931,5
216934,2
216939,4
216949,4
216952,1
216953,2
216957,4
216958,3
216960,2
216962,8
216964,3
216969,3
216971,3
216973,3
216974,2
216975,2
216976,1
216981,2
216983,3
216986,1
216988,6
216989,5
216991,5
216994,5
216996,2
216997,4
216998,2
217001,6
217008,1
217010,4
217011,3
217012,2
217014,3
217023,1
217024,2
217025,4
217029,4
217030,2
217034,2
217037,2
217038,4
217046,1
217047,2
217049,3
217053,5
217054,1
217055,1
217057,2
217061,2
217062,2
217067,5
217071,3
217075,1
217077,1
217086,3
217088,3
217094,1
217104,5
217105,2
217107,2
217109,2
217110,3
217119,3
217123,1
217126,4
217127,3
217129,3
217139,4
217140,2
217141,1
217142,3
217144,3
217147,4
217150,2
217151,1
217152,2
217153,4
217155,5
217159,2
217160,3
217161,2
217164,4
217165,2
217166,3
217167,2
217168,2
217169,3
217170,2
217172,4
217174,3
217178,3
217179,2
217185,2
217188,3
217189,3
217190,5
217192,1
217193,3
217194,2
217199,4
217204,5
217206,3
217208,2
217209,4
217218,2
217219,3
217220,2
217221,2
217222,1
217223,2
217224,3
217226,3
217228,5
217229,3
217233,3
217234,4
217236,3
217237,3
217239,1
217240,2
217241,1
217242,3
217243,2
217245,4
217246,4
217248,2
217249,4
217250,2
217259,2
217262,3
217267,2
217268,4
217269,3
217279,4
217281,6
217286,1
217287,3
217290,3
217294,1
217295,4
217297,1
217298,2
217299,2
217305,2
217306,2
217307,4
217308,5
217312,2
217314,2
217316,2
217318,2
217325,3
217326,3
217327,3
217333,5
217334,1
217337,3
217341,1
217342,3
217344,1
217345,3
217346,3
217347,2
217349,2
217351,3
217353,4
217356,3
217357,4
217358,2
217359,4
217360,4
217361,2
217362,2
217364,4
217365,3
217366,1
217368,2
217369,2
217370,2
217371,4
217377,2
217383,1
217384,1
217385,2
217389,2
217393,7
217398,5
217403,1
217405,3
217409,3
217410,3
217413,1
217416,1
217419,4
217421,3
217422,2
217423,2
217425,2
217426,6
217430,3
217434,1
217438,3
217439,4
217440,4
217441,2
217444,2
217446,2
217449,2
217450,2
217456,4
217459,2
217462,2
217463,4
217466,4
217467,4
217469,4
217472,3
217473,1
217474,4
217475,1
217477,4
217480,3
217481,3
217482,2
217485,5
217490,2
217496,3
217502,4
217505,1
217509,1
217511,2
217513,3
217514,3
217515,1
217517,1
217518,3
217519,1
217520,2
217522,1
217523,2
217524,5
217525,4
217526,1
217528,1
217542,3
217543,2
217550,4
217551,2
217552,1
217565,3
217566,5
217573,6
217574,1
217576,1
217577,5
217579,4
217581,2
217585,3
217589,1
217592,2
217596,5
217597,1
217598,2
217603,3
217607,2
217609,4
217614,2
217617,4
217618,1
217622,4
217624,2
217630,1
217632,2
217634,2
217640,1
217644,2
217646,4
217647,2
217648,6
217650,4
217651,3
217655,3
217657,8
217660,3
217662,6
217669,3
217674,1
217675,6
217676,2
217694,2
217695,2
217696,3
217698,1
217705,2
217710,4
217712,2
217714,2
217717,8
217724,7
217725,3
217729,1
217733,4
217734,4
217735,5
217739,3
217744,3
217746,4
217747,4
217751,1
217754,1
217778,3
217779,1
217786,3
217787,1
217793,1
217794,2
217795,3
217799,2
217800,4
217802,1
217804,2
217805,2
217806,5
217807,2
217811,3
217812,4
217813,3
217815,1
217816,1
217818,2
217819,3
217823,3
217825,1
217830,7
217832,4
217833,1
217834,1
217840,5
217841,2
217842,1
217843,3
217844,3
217845,1
217846,1
217847,3
217848,1
217849,3
217850,3
217852,2
217853,1
217855,3
217856,2
217857,2
217858,2
217860,3
217862,5
217863,2
217865,5
217866,2
217867,3
217868,3
217870,1
217881,2
217883,5
217884,5
217886,4
217887,1
217889,3
217892,5
217893,1
217895,4
217896,3
217897,2
217898,2
217899,2
217901,2
217905,1
217913,1
217914,1
217915,2
217916,3
217917,4
217918,2
217919,2
217920,1
217922,3
217926,4
217928,1
217929,5
217931,4
217933,3
217934,5
217936,5
217937,3
217938,3
217939,5
217945,3
217947,5
217948,2
217949,1
217951,5
217953,3
217954,3
217958,2
217959,1
217960,1
217961,2
217964,1
217965,3
217966,4
217967,2
217968,3
217969,2
217971,2
217972,2
217973,2
217974,2
217975,3
217978,3
217980,4
217981,1
217983,1
217987,4
217989,4
217990,2
217991,4
217994,3
217997,1
218007,5
218013,3
218017,5
218019,2
218030,4
218032,6
218035,4
218036,6
218037,4
218055,1
218056,2
218059,1
218062,3
218065,3
218070,1
218072,1
218081,1
218084,2
218094,2
218095,4
218096,3
218097,4
218098,4
218105,3
218106,2
218112,1
218126,1
218129,2
218131,1
218134,1
218135,2
218136,1
218142,1
218148,1
218149,1
218150,1
218152,1
218153,1
218154,1
218155,1
218156,4
218159,4
218162,1
218163,3
218164,2
218165,3
218166,2
218167,3
218168,1
218169,1
218170,2
218171,4
218174,2
218178,1
218179,4
218180,2
218181,2
218188,2
218192,3
218199,3
218200,4
218201,2
218203,6
218204,7
218205,2
218206,1
218208,3
218209,5
218225,2
218229,5
218230,2
218231,1
218232,9
218233,2
218234,2
218236,3
218238,1
218239,1
218240,3
218241,4
218242,1
218243,3
218254,5
218257,1
218258,2
218268,1
218276,1
218280,6
218288,3
218290,2
218298,4
218309,3
218311,1
218312,1
218319,2
218326,2
218328,3
218333,1
218334,2
218336,3
218337,2
218339,3
218343,2
218344,4
218345,3
218348,2
218349,2
218350,3
218351,2
218352,3
218353,2
218354,1
218355,3
218359,5
218361,5
218362,3
218363,1
218364,4
218365,3
218366,2
218367,2
218369,4
218372,3
218380,1
218381,3
218383,1
218385,2
218388,3
218390,1
218395,2
218398,5
218404,3
218405,3
218407,4
218410,4
218413,2
218421,2
218422,1
218424,4
218427,4
218430,1
218437,5
218439,3
218441,2
218442,4
218443,1
218447,3
218448,5
218449,1
218450,4
218451,4
218454,2
218455,1
218458,3
218459,2
218461,3
218462,3
218464,4
218468,3
218469,3
218470,2
218471,1
218474,4
218475,1
218476,2
218479,1
218480,2
218482,4
218483,1
218486,1
218488,5
218490,2
218493,1
218495,2
218498,2
218499,2
218500,4
218505,3
218511,2
218512,4
218516,3
218521,1
218523,4
218537,1
218539,5
218548,1
218558,4
218559,4
218560,5
218561,1
218565,1
218567,3
218578,1
218583,2
218595,2
218603,1
218607,2
218611,4
218612,4
218613,4
218615,1
218616,2
218617,2
218618,4
218621,2
218623,1
218626,1
218629,2
218630,3
218634,4
218637,3
218641,4
218643,4
218645,7
218646,1
218647,1
218651,4
218652,5
218653,1
218655,5
218656,2
218660,1
218661,3
218663,1
218667,2
218668,2
218669,2
218675,2
218676,1
218677,3
218680,2
218681,2
218682,3
218683,1
218685,2
218686,2
218688,2
218689,2
218690,3
218693,4
218696,4
218697,1
218700,1
218705,2
218706,2
218707,2
218708,1
218712,1
218714,5
218716,2
218726,4
218727,4
218728,4
218729,2
218730,1
218731,2
218733,3
218734,1
218738,6
218741,1
218742,2
218743,5
218748,1
218764,1
218765,3
218769,2
218776,2
218778,3
218779,1
218782,9
218785,1
218790,4
218791,1
218792,2
218793,2
218797,4
218800,3
218805,3
218806,3
218807,3
218809,3
218810,4
218812,2
218813,2
218814,3
218815,2
218820,1
218829,1
218830,3
218833,2
218835,7
218837,4
218846,2
218847,1
218848,2
218851,3
218852,1
218853,1
218854,2
218855,1
218856,3
218857,3
218860,2
218861,2
218862,2
218864,2
218865,1
218868,1
218870,1
218872,3
218873,2
218875,4
218878,5
218883,1
218884,2
218885,1
218888,2
218893,1
218895,6
218896,2
218905,4
218907,2
218909,3
218913,3
218914,4
218915,2
218916,1
218921,1
218925,4
218942,2
218943,1
218952,2
218960,1
218966,2
218967,3
218968,4
218970,2
218971,1
218972,2
218973,2
218974,4
218977,1
218979,3
218981,4
218982,1
218983,3
218984,4
218987,1
218988,2
218989,2
218992,3
218994,6
218998,3
218999,3
219000,4
219002,3
219003,5
219008,2
219010,2
219011,2
219012,2
219013,4
219014,2
219016,1
219019,2
219020,7
219023,3
219026,2
219031,5
219041,5
219044,4
219045,4
219047,1
219061,2
219062,2
219063,3
219073,2
219074,2
219076,4
219081,4
219082,1
219085,2
219087,3
219092,1
219094,1
219098,2
219100,1
219101,2
219102,1
219104,1
219105,5
219106,2
219107,2
219109,1
219110,1
219111,4
219120,2
219121,1
219123,4
219125,2
219127,4
219135,4
219146,4
219153,4
219155,4
219158,6
219159,6
219164,2
219167,2
219174,3
219175,2
219177,2
219191,4
219193,4
219198,3
219199,1
219202,3
219203,1
219205,1
219206,7
219207,2
219209,1
219210,3
219213,4
219223,1
219229,4
219234,4
219237,3
219239,1
219240,1
219241,1
219242,1
219244,4
219245,2
219247,1
219248,2
219249,2
219250,4
219251,2
219258,5
219259,5
219261,1
219262,2
219263,4
219265,5
219266,1
219267,3
219268,3
219269,2
219273,4
219274,1
219275,5
219279,2
219280,1
219281,4
219284,2
219287,2
219288,5
219290,4
219291,3
219292,2
219293,1
219294,4
219295,3
219297,2
219298,3
219300,1
219301,2
219302,5
219308,4
219311,1
219312,1
219315,1
219317,4
219319,4
219320,1
219323,3
219325,4
219327,3
219329,5
219331,1
219332,1
219343,3
219347,3
219349,4
219350,3
219354,3
219358,5
219361,4
219362,6
219363,4
219364,2
219372,5
219375,3
219379,2
219381,1
219382,1
219383,4
219384,1
219385,1
219386,1
219387,3
219388,2
219389,3
219400,1
219401,3
219402,2
219403,2
219405,2
219406,6
219409,1
219410,4
219411,1
219413,4
219417,3
219419,5
219420,4
219422,1
219424,5
219425,6
219427,3
219432,1
219433,1
219434,1
219437,2
219439,1
219440,1
219443,5
219449,3
219451,1
219452,4
219453,1
219454,5
219455,3
219456,4
219457,4
219458,1
219459,3
219460,4
219461,3
219462,3
219463,1
219465,2
219466,1
219473,1
219477,3
219480,6
219482,4
219486,2
219487,2
219489,5
219490,3
219491,1
219493,3
219499,2
219500,3
219501,1
219502,3
219504,1
219505,2
219507,5
219508,3
219511,1
219512,2
219514,5
219515,2
219516,4
219517,3
219518,2
219526,1
219529,2
219532,2
219533,1
219534,1
219535,1
219537,3
219538,2
219541,3
219550,1
219551,1
219554,3
219555,2
219558,6
219560,3
219563,4
219564,4
219565,4
219566,4
219567,7
219568,2
219569,6
219573,2
219579,1
219582,1
219583,1
219584,3
219586,3
219589,2
219603,1
219604,1
219611,2
219639,2
219640,4
219642,8
219659,2
219661,1
219668,3
219681,3
219682,2
219683,4
219685,2
219686,1
219687,2
219689,1
219691,3
219692,3
219696,3
219699,6
219702,1
219705,2
219707,2
219708,2
219709,1
219711,4
219713,2
219718,4
219719,4
219728,4
219734,2
219739,6
219743,4
219746,5
219749,5
219750,1
219758,4
219764,5
219767,2
219768,4
219770,3
219775,2
219778,3
219780,1
219789,1
219791,3
219798,3
219806,2
219808,6
219810,6
219814,5
219816,2
219823,2
219826,1
219827,2
219836,2
219849,2
219850,2
219861,2
219862,3
219863,2
219864,2
219874,1
219875,3
219877,4
219878,4
219881,3
219883,3
219884,2
219889,3
219892,1
219894,3
219895,1
219898,2
219901,2
219904,3
219905,3
219906,3
219916,4
219918,3
219920,1
219922,3
219923,2
219924,2
219926,1
219929,1
219931,2
219932,1
219933,4
219934,3
219935,1
219936,1
219937,1
219938,2
219940,2
219943,4
219946,4
219951,4
219955,2
219956,3
219957,4
219960,1
219961,2
219962,3
219963,5
219965,3
219967,3
219968,2
219970,2
219974,1
219975,4
219979,3
219980,2
219983,1
219984,2
219988,3
219990,4
219992,2
219994,3
219995,2
219996,1
219997,2
219998,4
220000,3
220001,4
220007,5
220008,2
220009,3
220010,2
220017,3
220019,1
220021,3
220027,1
220029,3
220034,6
220035,2
220039,3
220044,2
220045,3
220048,2
220049,2
220055,2
220057,2
220059,2
220060,4
220061,1
220062,5
220064,1
220065,1
220074,1
220076,1
220077,1
220088,2
220094,3
220096,3
220098,4
220099,4
220101,5
220105,3
220108,2
220109,3
220110,1
220112,1
220113,4
220114,3
220115,1
220118,4
220120,2
220121,2
220124,2
220125,2
220127,1
220129,1
220130,1
220131,3
220136,5
220145,3
220147,1
220150,2
220151,3
220154,3
220158,1
220159,1
220161,2
220162,4
220164,2
220165,1
220166,2
220185,4
220187,3
220189,2
220192,2
220196,4
220197,3
220198,3
220199,4
220207,10
220208,2
220213,5
220214,2
220215,4
220225,3
220228,2
220230,3
220237,2
220242,2
220246,5
220260,1
220262,1
220263,3
220264,1
220270,2
220274,2
220277,2
220278,1
220284,4
220288,2
220293,2
220299,3
220302,4
220305,4
220306,1
220307,1
220308,1
220310,4
220314,2
220315,3
220316,3
220317,2
220324,4
220326,4
220328,1
220332,3
220333,4
220337,4
220338,2
220339,3
220340,2
220341,2
220342,2
220343,2
220351,3
220354,7
220355,3
220356,6
220357,3
220360,4
220361,2
220362,1
220363,5
220365,1
220368,6
220372,1
220374,6
220377,2
220378,4
220379,3
220380,1
220381,2
220386,2
220387,2
220390,1
220392,1
220393,2
220395,1
220396,1
220398,3
220399,1
220400,3
220401,3
220414,2
220417,4
220421,1
220429,3
220430,2
220433,1
220434,2
220437,2
220439,2
220441,1
220448,2
220457,2
220459,2
220493,2
220504,2
220508,2
220509,3
220511,1
220513,1
220516,1
220517,3
220521,2
220522,4
220525,4
220526,1
220529,2
220531,1
220532,4
220533,2
220537,2
220538,2
220539,1
220541,2
220542,2
220550,1
220555,3
220562,3
220572,6
220578,1
220580,1
220585,1
220588,5
220589,5
220592,1
220596,1
220597,4
220600,1
220603,1
220607,1
220609,2
220610,2
220613,2
220616,2
220618,2
220620,3
220626,2
220629,2
220630,1
220634,2
220637,1
220639,4
220640,3
220648,1
220649,4
220650,4
220652,2
220654,3
220655,2
220656,3
220658,5
220659,5
220660,2
220661,9
220662,1
220665,2
220666,1
220676,3
220688,2
220689,5
220691,1
220693,3
220695,1
220698,5
220700,3
220703,4
220706,2
220710,1
220711,1
220715,2
220716,3
220717,3
220718,4
220719,5
220720,5
220726,2
220728,1
220735,4
220736,4
220739,2
220742,3
220743,1
220746,3
220749,3
220751,4
220753,4
220758,7
220759,1
220763,6
220770,3
220777,3
220778,2
220783,8
220790,6
220791,3
220794,1
220797,5
220804,5
220806,1
220807,2
220810,6
220811,3
220814,3
220817,3
220818,5
220829,4
220831,4
220834,2
220835,2
220836,2
220839,3
220840,1
220842,2
220843,2
220846,1
220847,3
220850,1
220851,3
220852,2
220853,1
220854,3
220855,2
220856,3
220858,2
220859,4
220865,1
220867,3
220868,2
220869,4
220872,3
220873,2
220874,2
220875,4
220876,4
220877,1
220878,1
220879,2
220880,1
220881,3
220886,2
220887,1
220888,3
220891,2
220892,3
220897,1
220921,3
220922,4
220925,5
220931,1
220944,1
220945,1
220947,3
220949,3
220955,2
220961,5
220962,5
220965,3
220971,2
220988,4
220991,1
221005,1
221022,3
221026,3
221028,3
221029,3
221031,1
221032,2
221033,1
221036,3
221038,1
221039,3
221041,3
221051,5
221056,1
221057,4
221073,2
221074,3
221075,2
221076,1
221077,1
221078,2
221079,3
221081,1
221082,1
221085,4
221102,1
221111,2
221116,2
221117,2
221118,2
221122,2
221123,3
221124,3
221125,1
221126,3
221127,4
221128,5
221131,5
221132,4
221136,5
221137,2
221138,2
221139,2
221141,4
221143,3
221144,4
221146,2
221150,4
221152,1
221153,1
221154,4
221155,2
221156,1
221159,3
221163,2
221166,5
221171,3
221172,3
221173,3
221182,4
221183,1
221184,1
221185,1
221186,1
221187,3
221189,2
221190,2
221191,1
221192,1
221194,4
221197,3
221198,2
221199,1
221205,4
221206,1
221211,4
221216,3
221217,3
221218,3
221222,2
221223,1
221225,2
221252,6
221256,3
221264,1
221266,1
221269,2
221274,1
221279,2
221283,1
221291,3
221295,4
221297,7
221298,1
221301,3
221312,4
221313,3
221318,2
221319,2
221320,2
221322,3
221324,3
221327,3
221344,6
221347,3
221351,6
221352,3
221353,3
221354,2
221355,1
221356,2
221357,3
221358,1
221359,1
221362,4
221369,4
221370,2
221372,2
221373,3
221374,2
221375,2
221376,3
221377,1
221378,4
221379,4
221380,3
221383,5
221384,1
221385,1
221386,3
221389,1
221393,3
221394,1
221395,2
221398,2
221399,2
221402,3
221403,3
221404,7
221409,2
221413,3
221415,3
221416,3
221419,3
221424,2
221425,2
221426,2
221427,3
221430,2
221431,2
221433,1
221436,2
221437,2
221443,1
221444,1
221445,4
221446,2
221448,2
221450,4
221457,3
221458,4
221460,1
221461,1
221466,2
221467,2
221469,5
221471,4
221473,5
221474,5
221475,1
221477,2
221478,2
221479,5
221483,3
221487,3
221491,2
221493,3
221494,3
221496,3
221503,3
221507,2
221508,2
221509,3
221511,2
221512,4
221513,7
221514,2
221516,2
221517,2
221519,3
221520,2
221521,4
221524,3
