"","Timestamp","Metric","Value"
"351",2025-05-19 08:50:41.856,"% Committed Bytes In Use",3.28729967663235
"352",2025-05-19 08:50:41.856,"Available MBytes",1522262
"353",2025-05-19 08:50:41.856,"Pages/sec",0.0333158291966734
"354",2025-05-19 08:50:41.856,"Bytes Total/sec",196.49676060198
"355",2025-05-19 08:50:41.856,"Avg. Disk sec/Read",0
"356",2025-05-19 08:50:41.856,"Avg. Disk sec/Write",0.000632966153846154
"357",2025-05-19 08:50:41.856,"Current Disk Queue Length",0
"358",2025-05-19 08:50:41.856,"% Processor Time",0.146078114240888
"359",2025-05-19 08:50:41.856,"Context Switches/sec",3848.34474633694
"360",2025-05-19 08:50:41.856,"Processor Queue Length",0
"361",2025-05-19 08:51:11.843,"% Committed Bytes In Use",3.44753570469272
"362",2025-05-19 08:51:11.843,"Available MBytes",1519717
"363",2025-05-19 08:51:11.843,"Pages/sec",0.266802628396756
"364",2025-05-19 08:51:11.843,"Bytes Total/sec",793.704469151798
"365",2025-05-19 08:51:11.843,"Avg. Disk sec/Read",0.0019034
"366",2025-05-19 08:51:11.843,"Avg. Disk sec/Write",0.000914045901639344
"367",2025-05-19 08:51:11.843,"Current Disk Queue Length",0
"368",2025-05-19 08:51:11.843,"% Processor Time",0.179206001275312
"369",2025-05-19 08:51:11.843,"Context Switches/sec",3724.26453946176
"370",2025-05-19 08:51:11.843,"Processor Queue Length",0
"371",2025-05-19 08:51:41.862,"% Committed Bytes In Use",3.43348700633121
"372",2025-05-19 08:51:41.862,"Available MBytes",1519937
"373",2025-05-19 08:51:41.862,"Pages/sec",0.299845360752099
"374",2025-05-19 08:51:41.862,"Bytes Total/sec",1241.65963887444
"375",2025-05-19 08:51:41.862,"Avg. Disk sec/Read",0.0014952
"376",2025-05-19 08:51:41.862,"Avg. Disk sec/Write",0.000739077777777778
"377",2025-05-19 08:51:41.862,"Current Disk Queue Length",0
"378",2025-05-19 08:51:41.862,"% Processor Time",0.173815897540863
"379",2025-05-19 08:51:41.862,"Context Switches/sec",3759.42781695863
"380",2025-05-19 08:51:41.862,"Processor Queue Length",0
"381",2025-05-19 08:52:11.849,"% Committed Bytes In Use",3.2251770149975
"382",2025-05-19 08:52:11.849,"Available MBytes",1523135
"383",2025-05-19 08:52:11.849,"Pages/sec",0.0333507792371215
"384",2025-05-19 08:52:11.849,"Bytes Total/sec",830.267649108141
"385",2025-05-19 08:52:11.849,"Avg. Disk sec/Read",0
"386",2025-05-19 08:52:11.849,"Avg. Disk sec/Write",0.00162985657894737
"387",2025-05-19 08:52:11.849,"Current Disk Queue Length",0
"388",2025-05-19 08:52:11.849,"% Processor Time",0.191178181903162
"389",2025-05-19 08:52:11.849,"Context Switches/sec",3721.81355974581
"390",2025-05-19 08:52:11.849,"Processor Queue Length",0
"391",2025-05-19 08:52:41.852,"% Committed Bytes In Use",3.24028381221934
"392",2025-05-19 08:52:41.852,"Available MBytes",1522994
"393",2025-05-19 08:52:41.852,"Pages/sec",204.033223835503
"394",2025-05-19 08:52:41.852,"Bytes Total/sec",423.4331060909
"395",2025-05-19 08:52:41.852,"Avg. Disk sec/Read",0
"396",2025-05-19 08:52:41.852,"Avg. Disk sec/Write",0.00334572537960954
"397",2025-05-19 08:52:41.852,"Current Disk Queue Length",0
"398",2025-05-19 08:52:41.852,"% Processor Time",0.113814673307366
