GEOID_block group,TAZ_NODE,num_mazs,COUNTY,county_name,PUMA
060855084031,200727.0,9,3.0,Santa Clara,08516
060855084032,200627.0,9,3.0,Santa Clara,08516
060855084033,200647.0,17,3.0,Santa Clara,08516
060855084041,200271.0,3,3.0,Santa Clara,08516
060855084041,200625.0,18,3.0,Santa Clara,08516
060855084042,200624.0,16,3.0,Santa Clara,08516
060855084043,200620.0,18,3.0,Santa Clara,08516
060855085031,200469.0,12,3.0,Santa Clara,08516
060855085032,200578.0,25,3.0,Santa Clara,08516
060855085033,200577.0,49,3.0,Santa Clara,08516
060855085041,200622.0,20,3.0,Santa Clara,08516
060855085042,200621.0,9,3.0,Santa Clara,08516
060855085043,200842.0,8,3.0,Santa Clara,08516
060855085044,200575.0,16,3.0,Santa Clara,08516
060855085051,200576.0,9,3.0,Santa Clara,08516
060855085052,200572.0,12,3.0,Santa Clara,08516
060855085053,200623.0,12,3.0,Santa Clara,08516
060855085071,200014.0,12,3.0,Santa Clara,08516
060855085072,200014.0,10,3.0,Santa Clara,08516
060855085081,200573.0,7,3.0,Santa Clara,08516
060855085082,201017.0,7,3.0,Santa Clara,08516
060855085083,200020.0,13,3.0,Santa Clara,08516
060855085084,200020.0,2,3.0,Santa Clara,08516
060855085084,200041.0,8,3.0,Santa Clara,08516
060855086011,200528.0,18,3.0,Santa Clara,08516
060855086012,200526.0,24,3.0,Santa Clara,08516
060855086013,200527.0,15,3.0,Santa Clara,08516
060855086021,200525.0,46,3.0,Santa Clara,08516
060855086022,200524.0,19,3.0,Santa Clara,08516
060855086023,200478.0,17,3.0,Santa Clara,08516
060855087031,200522.0,9,3.0,Santa Clara,08516
060855087032,200521.0,10,3.0,Santa Clara,08516
060855087033,200477.0,13,3.0,Santa Clara,08516
060855087034,200475.0,16,3.0,Santa Clara,08516
060855087035,200474.0,19,3.0,Santa Clara,08516
060855087041,200780.0,17,3.0,Santa Clara,08516
060855087042,200237.0,72,3.0,Santa Clara,08516
060855087042,201090.0,38,3.0,Santa Clara,08516
060855087042,201091.0,36,3.0,Santa Clara,08516
060855087043,200149.0,59,3.0,Santa Clara,08516
060855088001,200472.0,24,3.0,Santa Clara,08516
060855088002,200476.0,22,3.0,Santa Clara,08516
060855089001,200473.0,15,3.0,Santa Clara,08516
060855089002,200426.0,13,3.0,Santa Clara,08516
060855089003,200425.0,12,3.0,Santa Clara,08516
060855090001,200470.0,15,3.0,Santa Clara,08516
060855090002,200424.0,11,3.0,Santa Clara,08516
060855090003,200423.0,25,3.0,Santa Clara,08516
060855090004,200471.0,18,3.0,Santa Clara,08516
060855091021,200376.0,49,3.0,Santa Clara,08516
060855091022,200377.0,25,3.0,Santa Clara,08516
060855091051,200374.0,42,3.0,Santa Clara,08522
060855091052,200374.0,20,3.0,Santa Clara,08522
060855091053,200769.0,16,3.0,Santa Clara,08522
060855091054,200610.0,5,3.0,Santa Clara,08522
060855091061,200427.0,8,3.0,Santa Clara,08516
060855091062,200612.0,12,3.0,Santa Clara,08516
060855091063,200422.0,10,3.0,Santa Clara,08516
060855091071,200320.0,6,3.0,Santa Clara,08516
060855091072,200320.0,15,3.0,Santa Clara,08516
060855091081,200607.0,14,3.0,Santa Clara,08522
060855091082,200609.0,14,3.0,Santa Clara,08522
060855091083,200611.0,10,3.0,Santa Clara,08522
060855091084,200023.0,60,3.0,Santa Clara,08522
060855091091,200428.0,43,3.0,Santa Clara,08522
060855091092,200421.0,46,3.0,Santa Clara,08522
060855092011,200613.0,24,3.0,Santa Clara,08522
060855092012,200562.0,17,3.0,Santa Clara,08522
060855092013,200564.0,6,3.0,Santa Clara,08522
060855092014,200608.0,29,3.0,Santa Clara,08522
060855092021,200563.0,18,3.0,Santa Clara,08522
060855092022,200561.0,9,3.0,Santa Clara,08522
060855092023,200560.0,19,3.0,Santa Clara,08522
060855092024,200794.0,14,3.0,Santa Clara,08522
060855093021,200009.0,42,3.0,Santa Clara,08522
060855093031,200559.0,2,3.0,Santa Clara,08522
060855093032,200558.0,10,3.0,Santa Clara,08522
060855093033,200514.0,2,3.0,Santa Clara,08522
060855093034,200512.0,4,3.0,Santa Clara,08522
060855093041,200222.0,39,3.0,Santa Clara,08522
060855093042,200022.0,19,3.0,Santa Clara,08522
060855094011,200035.0,12,3.0,Santa Clara,08522
060855094012,200037.0,13,3.0,Santa Clara,08522
060855094013,200039.0,9,3.0,Santa Clara,08522
060855094031,200354.0,5,3.0,Santa Clara,08522
060855094032,200565.0,5,3.0,Santa Clara,08522
060855094041,200036.0,13,3.0,Santa Clara,08522
060855094042,200510.0,8,3.0,Santa Clara,08522
060855094043,200355.0,9,3.0,Santa Clara,08522
060855094044,200038.0,21,3.0,Santa Clara,08522
060855095001,200511.0,9,3.0,Santa Clara,08522
060855095002,200508.0,16,3.0,Santa Clara,08522
060855095003,200024.0,28,3.0,Santa Clara,08522
060855096001,200025.0,72,3.0,Santa Clara,08522
060855096002,200509.0,24,3.0,Santa Clara,08522
060855097001,200507.0,14,3.0,Santa Clara,08522
060855097002,200506.0,10,3.0,Santa Clara,08522
060855097003,200026.0,23,3.0,Santa Clara,08522
060855098011,200463.0,21,3.0,Santa Clara,08522
060855098012,200461.0,14,3.0,Santa Clara,08522
060855098013,200460.0,19,3.0,Santa Clara,08522
060855098014,200027.0,26,3.0,Santa Clara,08522
060855098021,200458.0,12,3.0,Santa Clara,08522
060855098022,200462.0,24,3.0,Santa Clara,08522
060855099011,200413.0,24,3.0,Santa Clara,08522
060855099012,200459.0,10,3.0,Santa Clara,08522
060855099021,200411.0,31,3.0,Santa Clara,08522
060855099022,200410.0,16,3.0,Santa Clara,08522
060855099023,200318.0,18,3.0,Santa Clara,08522
060855100011,200319.0,11,3.0,Santa Clara,08522
060855100012,200317.0,22,3.0,Santa Clara,08522
060855100013,201069.0,12,3.0,Santa Clara,08522
060855100014,201070.0,12,3.0,Santa Clara,08522
060855100015,200409.0,13,3.0,Santa Clara,08522
060855100016,200523.0,9,3.0,Santa Clara,08522
060855100021,200574.0,13,3.0,Santa Clara,08522
060855100022,201026.0,16,3.0,Santa Clara,08522
060855100023,200375.0,15,3.0,Santa Clara,08522
060855101001,200028.0,19,3.0,Santa Clara,08522
060855101002,201025.0,8,3.0,Santa Clara,08522
060855101003,200675.0,9,3.0,Santa Clara,08522
060855102001,201024.0,23,3.0,Santa Clara,08522
060855102002,200408.0,15,3.0,Santa Clara,08522
060855102003,200046.0,30,3.0,Santa Clara,08522
060855103001,201023.0,19,3.0,Santa Clara,08522
060855103002,200875.0,61,3.0,Santa Clara,08522
060855103003,200048.0,22,3.0,Santa Clara,08522
060855104001,201022.0,27,3.0,Santa Clara,08522
060855104002,201021.0,10,3.0,Santa Clara,08522
060855104003,200974.0,14,3.0,Santa Clara,08522
060855105001,200973.0,17,3.0,Santa Clara,08522
060855105002,200513.0,18,3.0,Santa Clara,08522
060855105003,200047.0,37,3.0,Santa Clara,08522
060855106001,200356.0,7,3.0,Santa Clara,08515
060855106002,200353.0,21,3.0,Santa Clara,08515
060855106003,200205.0,14,3.0,Santa Clara,08515
060855106004,200199.0,10,3.0,Santa Clara,08515
060855107001,200351.0,31,3.0,Santa Clara,08515
060855107002,200293.0,11,3.0,Santa Clara,08515
060855107003,200350.0,27,3.0,Santa Clara,08515
060855108011,200294.0,17,3.0,Santa Clara,08515
060855108012,200292.0,21,3.0,Santa Clara,08515
060855108013,200352.0,26,3.0,Santa Clara,08515
060855108021,200290.0,10,3.0,Santa Clara,08515
060855108022,200290.0,22,3.0,Santa Clara,08515
060855108031,201061.0,14,3.0,Santa Clara,08515
060855108032,201059.0,18,3.0,Santa Clara,08515
060855109001,200289.0,29,3.0,Santa Clara,08515
060855109002,201058.0,23,3.0,Santa Clara,08515
060855109003,201056.0,23,3.0,Santa Clara,08515
060855110001,201057.0,13,3.0,Santa Clara,08515
060855110002,201060.0,15,3.0,Santa Clara,08515
060855110003,201055.0,6,3.0,Santa Clara,08515
060855110004,201011.0,18,3.0,Santa Clara,08515
060855110005,200910.0,13,3.0,Santa Clara,08515
060855111001,200061.0,20,3.0,Santa Clara,08515
060855111002,201010.0,16,3.0,Santa Clara,08515
060855111003,201008.0,16,3.0,Santa Clara,08515
060855111004,201009.0,26,3.0,Santa Clara,08515
060855112001,200062.0,32,3.0,Santa Clara,08515
060855112002,200062.0,22,3.0,Santa Clara,08515
060855112003,200062.0,10,3.0,Santa Clara,08515
060855112004,201007.0,27,3.0,Santa Clara,08515
060855113011,200063.0,35,3.0,Santa Clara,08515
060855113012,200961.0,41,3.0,Santa Clara,08515
060855113021,200043.0,27,3.0,Santa Clara,08515
060855113022,200043.0,20,3.0,Santa Clara,08515
060855113023,200043.0,32,3.0,Santa Clara,08515
060855114001,200959.0,25,3.0,Santa Clara,08515
060855114002,200957.0,19,3.0,Santa Clara,08515
060855114003,200960.0,11,3.0,Santa Clara,08515
060855114004,200958.0,34,3.0,Santa Clara,08515
060855115001,200911.0,30,3.0,Santa Clara,08515
060855115002,200977.0,43,3.0,Santa Clara,08515
060855115003,200216.0,27,3.0,Santa Clara,08515
060855115004,200107.0,10,3.0,Santa Clara,08515
060855115005,200686.0,44,3.0,Santa Clara,08515
060855116081,200044.0,29,3.0,Santa Clara,08515
060855116081,201085.0,35,3.0,Santa Clara,08515
060855116082,200056.0,9,3.0,Santa Clara,08515
060855116091,200055.0,59,3.0,Santa Clara,08515
060855117011,200976.0,35,3.0,Santa Clara,08515
060855117012,200935.0,44,3.0,Santa Clara,08515
060855117013,200313.0,26,3.0,Santa Clara,08515
060855117021,200045.0,25,3.0,Santa Clara,08515
060855117022,200371.0,12,3.0,Santa Clara,08515
060855117041,200227.0,41,3.0,Santa Clara,08515
060855117042,200210.0,25,3.0,Santa Clara,08515
060855117043,200135.0,41,3.0,Santa Clara,08515
060855117051,200093.0,86,3.0,Santa Clara,08515
060855117051,201075.0,71,3.0,Santa Clara,08515
060855117071,200134.0,207,3.0,Santa Clara,08515
060855118001,200256.0,79,3.0,Santa Clara,08507
060855118002,200314.0,38,3.0,Santa Clara,08507
060855118003,200315.0,87,3.0,Santa Clara,08507
060855119051,200333.0,32,3.0,Santa Clara,08512
060855119071,200735.0,14,3.0,Santa Clara,08512
060855119072,200331.0,26,3.0,Santa Clara,08512
060855119091,200272.0,28,3.0,Santa Clara,08512
060855119092,200316.0,37,3.0,Santa Clara,08512
060855119093,200335.0,26,3.0,Santa Clara,08512
060855119101,200330.0,10,3.0,Santa Clara,08512
060855119102,200288.0,10,3.0,Santa Clara,08512
060855119103,200721.0,12,3.0,Santa Clara,08512
060855119111,200090.0,23,3.0,Santa Clara,08512
060855119112,200270.0,73,3.0,Santa Clara,08512
060855119113,200077.0,46,3.0,Santa Clara,08512
060855119121,200269.0,17,3.0,Santa Clara,08512
060855119122,200268.0,23,3.0,Santa Clara,08512
060855119123,200267.0,12,3.0,Santa Clara,08512
060855119131,200468.0,10,3.0,Santa Clara,08512
060855119132,201038.0,19,3.0,Santa Clara,08512
060855119133,200266.0,19,3.0,Santa Clara,08512
060855119141,201037.0,13,3.0,Santa Clara,08512
060855119142,201036.0,24,3.0,Santa Clara,08512
060855119143,201035.0,21,3.0,Santa Clara,08512
060855119151,200332.0,13,3.0,Santa Clara,08512
060855119152,200214.0,9,3.0,Santa Clara,08512
060855119152,200239.0,1,3.0,Santa Clara,08512
060855119161,200392.0,18,3.0,Santa Clara,08512
060855119162,200616.0,26,3.0,Santa Clara,08512
060855120011,200152.0,62,3.0,Santa Clara,08520
060855120012,200152.0,12,3.0,Santa Clara,08520
060855120013,200152.0,7,3.0,Santa Clara,08520
060855120051,200985.0,8,3.0,Santa Clara,08511
060855120052,200984.0,6,3.0,Santa Clara,08511
060855120053,200983.0,6,3.0,Santa Clara,08511
060855120054,200942.0,11,3.0,Santa Clara,08511
060855120055,200334.0,22,3.0,Santa Clara,08511
060855120171,200785.0,15,3.0,Santa Clara,08520
060855120172,200784.0,25,3.0,Santa Clara,08520
060855120173,200124.0,16,3.0,Santa Clara,08520
060855120191,200838.0,7,3.0,Santa Clara,08511
060855120192,200837.0,10,3.0,Santa Clara,08511
060855120193,200836.0,10,3.0,Santa Clara,08511
060855120201,200114.0,7,3.0,Santa Clara,08511
060855120202,200781.0,10,3.0,Santa Clara,08511
060855120203,200115.0,7,3.0,Santa Clara,08511
060855120211,200987.0,12,3.0,Santa Clara,08511
060855120212,200887.0,23,3.0,Santa Clara,08511
060855120213,200835.0,11,3.0,Santa Clara,08511
060855120214,200098.0,24,3.0,Santa Clara,08511
060855120221,200079.0,12,3.0,Santa Clara,08511
060855120222,200834.0,29,3.0,Santa Clara,08511
060855120223,200839.0,5,3.0,Santa Clara,08511
060855120231,200738.0,8,3.0,Santa Clara,08511
060855120232,200888.0,8,3.0,Santa Clara,08511
060855120233,200783.0,5,3.0,Santa Clara,08511
060855120241,200782.0,15,3.0,Santa Clara,08511
060855120242,200736.0,9,3.0,Santa Clara,08511
060855120251,200080.0,22,3.0,Santa Clara,08511
060855120252,200737.0,6,3.0,Santa Clara,08511
060855120261,200066.0,13,3.0,Santa Clara,08511
060855120262,200066.0,17,3.0,Santa Clara,08511
060855120271,200412.0,9,3.0,Santa Clara,08511
060855120272,200681.0,20,3.0,Santa Clara,08511
060855120291,200684.0,13,3.0,Santa Clara,08512
060855120292,200680.0,15,3.0,Santa Clara,08512
060855120293,200466.0,7,3.0,Santa Clara,08512
060855120294,200581.0,15,3.0,Santa Clara,08512
060855120301,200732.0,19,3.0,Santa Clara,08512
060855120302,200632.0,10,3.0,Santa Clara,08512
060855120311,200633.0,5,3.0,Santa Clara,08512
060855120312,200631.0,8,3.0,Santa Clara,08512
060855120313,200467.0,9,3.0,Santa Clara,08512
060855120314,200467.0,10,3.0,Santa Clara,08512
060855120321,200583.0,10,3.0,Santa Clara,08512
060855120322,200628.0,6,3.0,Santa Clara,08512
060855120323,200215.0,23,3.0,Santa Clara,08512
060855120331,200580.0,13,3.0,Santa Clara,08512
060855120332,200097.0,36,3.0,Santa Clara,08512
060855120333,200534.0,10,3.0,Santa Clara,08512
060855120334,200683.0,9,3.0,Santa Clara,08512
060855120341,200630.0,14,3.0,Santa Clara,08512
060855120342,200733.0,6,3.0,Santa Clara,08512
060855120351,200582.0,20,3.0,Santa Clara,08512
060855120352,200533.0,16,3.0,Santa Clara,08512
060855120361,200679.0,16,3.0,Santa Clara,08512
060855120371,200682.0,17,3.0,Santa Clara,08512
060855120372,200579.0,7,3.0,Santa Clara,08512
060855120381,200091.0,33,3.0,Santa Clara,08520
060855120391,200065.0,15,3.0,Santa Clara,08520
060855120392,200078.0,11,3.0,Santa Clara,08520
060855120393,200005.0,9,3.0,Santa Clara,08520
060855120421,200720.0,8,3.0,Santa Clara,08520
060855120422,200125.0,7,3.0,Santa Clara,08520
060855120431,200094.0,10,3.0,Santa Clara,08520
060855120432,200094.0,18,3.0,Santa Clara,08520
060855120451,200095.0,16,3.0,Santa Clara,08512
060855120452,200938.0,9,3.0,Santa Clara,08512
060855120453,200108.0,8,3.0,Santa Clara,08512
060855120454,200986.0,15,3.0,Santa Clara,08512
060855120471,200936.0,16,3.0,Santa Clara,08512
060855120472,200939.0,18,3.0,Santa Clara,08512
060855120473,201034.0,12,3.0,Santa Clara,08512
060855120521,200941.0,8,3.0,Santa Clara,08512
060855120522,200089.0,23,3.0,Santa Clara,08512
060855120523,200089.0,12,3.0,Santa Clara,08512
060855120531,200890.0,9,3.0,Santa Clara,08512
060855120532,200889.0,12,3.0,Santa Clara,08512
060855120533,200085.0,6,3.0,Santa Clara,08512
060855121001,200006.0,125,3.0,Santa Clara,08506
060855122001,200532.0,109,3.0,Santa Clara,08506
060855122002,200465.0,157,3.0,Santa Clara,08506
060855123051,200531.0,46,3.0,Santa Clara,08506
060855123052,200661.0,29,3.0,Santa Clara,08506
060855123071,200072.0,32,3.0,Santa Clara,08506
060855123072,200659.0,24,3.0,Santa Clara,08506
060855123073,200464.0,41,3.0,Santa Clara,08506
060855123081,200529.0,39,3.0,Santa Clara,08506
060855123082,200058.0,62,3.0,Santa Clara,08506
060855123083,200734.0,43,3.0,Santa Clara,08506
060855123091,200656.0,59,3.0,Santa Clara,08506
060855123092,200657.0,11,3.0,Santa Clara,08506
060855123101,200008.0,45,3.0,Santa Clara,08506
060855123102,200060.0,67,3.0,Santa Clara,08506
060855123111,200059.0,166,3.0,Santa Clara,08506
060855123121,200099.0,36,3.0,Santa Clara,08506
060855123131,200015.0,19,3.0,Santa Clara,08506
060855123132,200530.0,26,3.0,Santa Clara,08506
060855123141,200660.0,30,3.0,Santa Clara,08506
060855123142,200074.0,14,3.0,Santa Clara,08506
060855123143,200075.0,25,3.0,Santa Clara,08506
060855123144,200076.0,20,3.0,Santa Clara,08506
060855124011,200658.0,97,3.0,Santa Clara,08506
060855124012,200081.0,56,3.0,Santa Clara,08506
060855124021,200419.0,43,3.0,Santa Clara,08506
060855124022,200419.0,35,3.0,Santa Clara,08506
060855124023,200617.0,35,3.0,Santa Clara,08506
060855125031,200662.0,43,3.0,Santa Clara,08506
060855125032,200420.0,42,3.0,Santa Clara,08506
060855125051,200665.0,41,3.0,Santa Clara,08506
060855125052,200666.0,23,3.0,Santa Clara,08506
060855125061,200116.0,17,3.0,Santa Clara,08506
060855125062,200667.0,51,3.0,Santa Clara,08506
060855125063,200157.0,27,3.0,Santa Clara,08506
060855125081,200714.0,37,3.0,Santa Clara,08506
060855125082,200671.0,18,3.0,Santa Clara,08506
060855125083,200668.0,17,3.0,Santa Clara,08506
060855125084,200619.0,17,3.0,Santa Clara,08506
060855125091,200118.0,24,3.0,Santa Clara,08506
060855125092,200082.0,28,3.0,Santa Clara,08506
060855125101,200101.0,59,3.0,Santa Clara,08506
060855125102,200669.0,20,3.0,Santa Clara,08506
060855125103,200715.0,13,3.0,Santa Clara,08506
060855126021,200253.0,183,3.0,Santa Clara,08506
060855126022,200670.0,39,3.0,Santa Clara,08506
060855126031,200119.0,14,3.0,Santa Clara,08506
060855126032,200117.0,11,3.0,Santa Clara,08506
060855126033,200618.0,62,3.0,Santa Clara,08506
060855126041,200713.0,35,3.0,Santa Clara,08506
060855126042,200241.0,15,3.0,Santa Clara,08506
060855126043,200240.0,12,3.0,Santa Clara,08506
060855130001,200217.0,45,3.0,Santa Clara,08515
060855130001,201086.0,33,3.0,Santa Clara,08515
060855130002,200975.0,14,3.0,Santa Clara,08515
060855130003,200909.0,8,3.0,Santa Clara,08515
060855135001,200825.0,490,3.0,Santa Clara,08506
060952501031,500189.0,21,6.0,Solano,09501
060952501032,500124.0,8,6.0,Solano,09501
060952501033,500188.0,10,6.0,Solano,09501
060952501041,500120.0,10,6.0,Solano,09501
060952501042,500251.0,9,6.0,Solano,09501
060952501051,500191.0,16,6.0,Solano,09501
060952501052,500252.0,65,6.0,Solano,09501
060952501053,500190.0,24,6.0,Solano,09501
060952501061,500256.0,45,6.0,Solano,09501
060952501062,500067.0,23,6.0,Solano,09501
060952502001,500068.0,19,6.0,Solano,09501
060952502002,500125.0,16,6.0,Solano,09501
060952502003,500126.0,17,6.0,Solano,09501
060952503001,500127.0,21,6.0,Solano,09501
060952503002,500258.0,29,6.0,Solano,09501
060952503003,500259.0,8,6.0,Solano,09501
060952504001,500070.0,13,6.0,Solano,09501
060952504002,500069.0,21,6.0,Solano,09501
060952504003,500071.0,23,6.0,Solano,09501
060952505011,500053.0,13,6.0,Solano,09501
060952505012,500053.0,14,6.0,Solano,09501
060952505021,500073.0,18,6.0,Solano,09501
060952505022,500276.0,23,6.0,Solano,09501
060952506011,500074.0,28,6.0,Solano,09501
060952506012,500083.0,19,6.0,Solano,09501
060952506013,500192.0,19,6.0,Solano,09501
060952506041,500278.0,18,6.0,Solano,09501
060952506042,500277.0,6,6.0,Solano,09501
060952506043,500234.0,9,6.0,Solano,09501
060952506051,500249.0,15,6.0,Solano,09501
060952506052,500235.0,14,6.0,Solano,09501
060952506053,500250.0,10,6.0,Solano,09501
060952507011,500128.0,62,6.0,Solano,09501
060952507012,500084.0,26,6.0,Solano,09501
060952508011,500279.0,227,6.0,Solano,09501
060952508012,500176.0,18,6.0,Solano,09501
060952508013,500280.0,6,6.0,Solano,09501
060952509001,500130.0,28,6.0,Solano,09501
060952509002,500129.0,39,6.0,Solano,09501
060952510001,500131.0,26,6.0,Solano,09501
060952510002,500141.0,26,6.0,Solano,09501
060952510003,500142.0,31,6.0,Solano,09501
060952511001,500086.0,57,6.0,Solano,09501
060952511002,500143.0,25,6.0,Solano,09501
060952512001,500146.0,33,6.0,Solano,09501
060952512002,500144.0,30,6.0,Solano,09501
060952512003,500145.0,27,6.0,Solano,09501
060952513001,500148.0,20,6.0,Solano,09501
060952513002,500147.0,25,6.0,Solano,09501
060952513003,500132.0,17,6.0,Solano,09501
060952514001,500150.0,27,6.0,Solano,09501
060952514002,500149.0,21,6.0,Solano,09501
060952514003,500281.0,30,6.0,Solano,09501
060952515001,500152.0,31,6.0,Solano,09501
060952515002,500153.0,44,6.0,Solano,09501
060952515003,500178.0,41,6.0,Solano,09501
060952516001,500160.0,30,6.0,Solano,09501
060952516002,500158.0,59,6.0,Solano,09501
060952517011,500161.0,27,6.0,Solano,09501
060952517012,500087.0,28,6.0,Solano,09501
060952517021,500162.0,12,6.0,Solano,09501
060952517022,500159.0,19,6.0,Solano,09501
060952518021,500198.0,74,6.0,Solano,09501
060952518031,500209.0,39,6.0,Solano,09501
060952518032,500090.0,18,6.0,Solano,09501
060952518033,500163.0,12,6.0,Solano,09501
060952518034,500164.0,10,6.0,Solano,09501
060952518041,500208.0,15,6.0,Solano,09501
060952518042,500089.0,11,6.0,Solano,09501
060952518043,500088.0,8,6.0,Solano,09501
060952519011,500166.0,40,6.0,Solano,09501
060952519012,500172.0,13,6.0,Solano,09501
060952519013,500165.0,14,6.0,Solano,09501
060952519021,500167.0,11,6.0,Solano,09501
060952519022,500168.0,14,6.0,Solano,09501
060952519023,500173.0,13,6.0,Solano,09501
060952519024,500174.0,19,6.0,Solano,09501
060952519031,500171.0,16,6.0,Solano,09501
060952519032,500169.0,23,6.0,Solano,09501
060952519033,500170.0,28,6.0,Solano,09501
060952520001,500105.0,25,6.0,Solano,09501
060952520002,500104.0,20,6.0,Solano,09501
060952520003,500103.0,28,6.0,Solano,09501
060952520004,500102.0,30,6.0,Solano,09501
060952521021,500122.0,133,6.0,Solano,09501
060952521022,500123.0,101,6.0,Solano,09501
060952521031,500107.0,8,6.0,Solano,09501
060952521032,500206.0,35,6.0,Solano,09501
060952521033,500207.0,12,6.0,Solano,09501
060952521041,500108.0,32,6.0,Solano,09501
060952521042,500257.0,15,6.0,Solano,09501
060952521043,500177.0,14,6.0,Solano,09501
060952521051,500085.0,11,6.0,Solano,09501
060952521052,500175.0,13,6.0,Solano,09501
060952521061,500052.0,7,6.0,Solano,09501
060952521062,500121.0,10,6.0,Solano,09501
060952521063,500151.0,15,6.0,Solano,09501
060952521071,500106.0,17,6.0,Solano,09501
060952521072,500109.0,12,6.0,Solano,09501
060952521081,500035.0,30,6.0,Solano,09501
060952521082,500049.0,11,6.0,Solano,09501
060952522011,500182.0,105,6.0,Solano,09502
060952522012,500183.0,43,6.0,Solano,09502
060952522013,500195.0,34,6.0,Solano,09502
060952522014,500184.0,117,6.0,Solano,09502
060952522021,500197.0,35,6.0,Solano,09502
060952522022,500253.0,78,6.0,Solano,09502
060952522023,500255.0,74,6.0,Solano,09502
060952522024,500287.0,73,6.0,Solano,09502
060952523051,500157.0,156,6.0,Solano,09502
060952523052,500199.0,27,6.0,Solano,09502
060952523053,500199.0,24,6.0,Solano,09502
060952523061,500200.0,12,6.0,Solano,09502
060952523062,500200.0,31,6.0,Solano,09502
060952523101,500007.0,55,6.0,Solano,09502
060952523102,500096.0,58,6.0,Solano,09502
060952523111,500008.0,15,6.0,Solano,09502
060952523112,500023.0,35,6.0,Solano,09502
060952523113,500006.0,25,6.0,Solano,09502
060952523121,500133.0,24,6.0,Solano,09502
060952523122,500285.0,19,6.0,Solano,09502
060952523131,500012.0,10,6.0,Solano,09502
060952523132,500010.0,27,6.0,Solano,09502
060952523132,500012.0,3,6.0,Solano,09502
060952523133,500021.0,44,6.0,Solano,09502
060952523141,500009.0,12,6.0,Solano,09502
060952523142,500011.0,19,6.0,Solano,09502
060952523143,500222.0,26,6.0,Solano,09502
060952523151,500026.0,19,6.0,Solano,09502
060952523152,500115.0,14,6.0,Solano,09502
060952523153,500116.0,18,6.0,Solano,09502
060952523161,500229.0,26,6.0,Solano,09502
060952523162,500230.0,16,6.0,Solano,09502
060952523171,500134.0,64,6.0,Solano,09502
060952523172,500119.0,112,6.0,Solano,09502
060952524011,500040.0,17,6.0,Solano,09502
060952524012,500040.0,20,6.0,Solano,09502
060952524013,500223.0,19,6.0,Solano,09502
060952524014,500040.0,17,6.0,Solano,09502
060952524021,500264.0,11,6.0,Solano,09502
060952524022,500204.0,105,6.0,Solano,09502
060952524023,500233.0,8,6.0,Solano,09502
060952525011,500239.0,12,6.0,Solano,09502
060952525012,500238.0,25,6.0,Solano,09502
060952525021,500240.0,56,6.0,Solano,09502
060952525022,500237.0,32,6.0,Solano,09502
060952526041,500243.0,34,6.0,Solano,09502
060952526042,500217.0,11,6.0,Solano,09502
060952526043,500227.0,13,6.0,Solano,09502
060952526051,500244.0,16,6.0,Solano,09502
060952526052,500228.0,13,6.0,Solano,09502
060952526053,500226.0,19,6.0,Solano,09502
060952526061,500246.0,13,6.0,Solano,09502
060952526062,500245.0,6,6.0,Solano,09502
060952526063,500248.0,14,6.0,Solano,09502
060952526071,500225.0,11,6.0,Solano,09502
060952526072,500247.0,19,6.0,Solano,09502
060952526081,500260.0,12,6.0,Solano,09502
060952526082,500260.0,18,6.0,Solano,09502
060952526101,500027.0,12,6.0,Solano,09502
060952526102,500140.0,15,6.0,Solano,09502
060952526111,500201.0,7,6.0,Solano,09502
060952526112,500043.0,14,6.0,Solano,09502
060952526113,500117.0,3,6.0,Solano,09502
060952527021,500215.0,33,6.0,Solano,09502
060952527022,500203.0,35,6.0,Solano,09502
060952527023,500202.0,23,6.0,Solano,09502
060952527024,500282.0,14,6.0,Solano,09502
060952527025,500155.0,13,6.0,Solano,09502
060952527026,500214.0,294,6.0,Solano,09502
060952527031,500042.0,19,6.0,Solano,09502
060952527032,500213.0,21,6.0,Solano,09502
060952527033,500082.0,14,6.0,Solano,09502
060952527041,500057.0,9,6.0,Solano,09502
060952527042,500047.0,8,6.0,Solano,09502
060952527043,500265.0,9,6.0,Solano,09502
060952527044,500212.0,7,6.0,Solano,09502
060952527045,500211.0,15,6.0,Solano,09502
060952527051,500059.0,12,6.0,Solano,09502
060952527052,500058.0,8,6.0,Solano,09502
060952527053,500186.0,8,6.0,Solano,09502
060952527054,500056.0,25,6.0,Solano,09502
060952527055,500210.0,11,6.0,Solano,09502
060952527061,500218.0,44,6.0,Solano,09502
060952527071,500220.0,29,6.0,Solano,09502
060952527072,500263.0,22,6.0,Solano,09502
060952527073,500219.0,17,6.0,Solano,09502
060952528011,500114.0,12,6.0,Solano,09502
060952528012,500114.0,20,6.0,Solano,09502
060952528013,500113.0,11,6.0,Solano,09502
060952528014,500112.0,18,6.0,Solano,09502
060952528015,500156.0,14,6.0,Solano,09502
060952528021,500136.0,55,6.0,Solano,09502
060952528022,500111.0,55,6.0,Solano,09502
060952529031,500275.0,113,6.0,Solano,09503
060952529032,500274.0,40,6.0,Solano,09503
060952529033,500273.0,60,6.0,Solano,09503
060952529034,500272.0,265,6.0,Solano,09503
060952529041,500003.0,51,6.0,Solano,09503
060952529042,500002.0,139,6.0,Solano,09503
060952529043,500001.0,122,6.0,Solano,09503
060952529081,500179.0,9,6.0,Solano,09503
